ACC_NO,traveldelay_15min_sum,traveldelay_15min_mean,affected_segments_nunique,SEG_ID_crash_x,ACC_DATE,ACC_TIME,hour,SEVERITY,day_of_week,daytype,peakhours,IN_20M_JCN,WEATHER,RAIN,ST_LGT,NO_VEH,NO_CSU,POLDIV,collision,heavy_ct,psn_distance,fs_distance,am_depot_distance,hos_distance,AADT,PedestrianExposure,SEVERITY_2type,NO_VEH_2type,ST_LGT_good,Region,FRC,FRC_string,SPEED,KPH,edge_degree,SEG_ID_crash_y,ID,AMD,AQU,BGD,BUS,CMF,COM,CUF,GOV,HNC,MUF,PAK,REM,RSF,SCH,TRF,TRH,TRS,UTI,food,traveldelay_15min_sum_perseg,heavey_involve,roadwork
14547,54.694904558340816,0.828710675126376,20,_13440001408267200,2021-11-01,2110,21,Slight,Monday,weekday,non-peak,No,Clear,Not raining,Good,2,1,KC,vehicle-vehicle,0,1610.0315466466168,1043.7182586248002,1062.3447651769304,513.9813025043788,82704.15170325481,803.440511,Slight,equalorhigherthan2,good,KL,1,Main,50.0,100,6.733877174080345e-05,_13440001408267200,13440001408267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.734745227917041,n,0.0
14549,11.523502077014436,0.22160580917335454,15,_13440001805925300,2021-11-02,5,0,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Good,1,2,TP,single-vehicle,0,2110.773884180364,22.03404882652729,2983.693115954814,1645.4883220010051,34949.35422197325,3085.755989166,Slight,lessthan2,good,NT,3,Secondary,70.0,60,5.771894720640296e-05,_13440001805925300,13440001805925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7682334718009625,n,0.0
14578,154.26452064768236,0.6825863745472671,79,_13440003321445200,2021-11-02,1419,14,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,WCH,vehicle-vehicle,0,390.2901791496178,173.270084174934,696.7491887678061,457.9478617494154,14900.574509975371,11801.1484589613,Slight,equalorhigherthan2,bad,HKI,6,Local,50.0,35,2.885947360320148e-05,_13440003321445200,13440003321445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.9527154512364855,n,0.0
14580,3.90972365726841,0.08145257619309187,12,_13440001489262301,2021-11-02,1604,16,Slight,Tuesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,1,1,MK,single-vehicle,1,121.10229310317222,544.2465255549013,925.08898387403,982.6643956638508,22312.81118955834,63.472727,Slight,lessthan2,good,KL,5,Local,50.0,45,5.771894720640296e-05,_13440001489262301,13440001489262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3258103047723675,y,0.0
14581,100.21342863671872,1.0331281302754507,35,_13440001170943202,2021-11-02,1610,16,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,NP,single-vehicle,0,946.2633877511656,491.3604213203674,494.8747686152985,1974.121796874216,26354.36192835837,15528.6574004901,Slight,lessthan2,bad,HKI,3,Secondary,50.0,60,3.847929813760197e-05,_13440001170943202,13440001170943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.8632408181919633,n,0.0
14633,55.77667764108621,0.333992081683151,59,_13440001294928200,2021-11-03,2013,20,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,C,vehicle-vehicle,0,952.5410549337604,267.9777642696524,1991.0049917699912,497.9641848146686,32120.9904609027,474.966307734,Slight,equalorhigherthan2,good,HKI,2,Main,50.0,60,4.809912267200247e-05,_13440001294928200,13440001294928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945367417645529,n,0.0
14644,25.748395658360945,0.6130570394847844,11,_13440003337241201,2021-11-04,855,8,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,2,1,NP,vehicle-vehicle,0,1908.7920604750848,317.6986451215882,1356.4099782980277,700.1867921193474,54011.44018097157,4169.6617312645,Slight,equalorhigherthan2,bad,HKI,3,Secondary,70.0,50,5.771894720640296e-05,_13440003337241201,13440003337241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3407632416691766,n,0.0
14662,177.3307311925933,0.5037804863425946,123,_13440003336666300,2021-11-04,1350,13,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,HV,vehicle-vehicle,0,1142.2773930883668,590.0600438378925,188.16993187772283,188.2825889023757,23957.81835048273,750.5793002484,Slight,equalorhigherthan2,bad,HKI,4,Local,70.0,65,5.771894720640296e-05,_13440003336666300,13440003336666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4417132617284008,n,0.0
14669,73.44753225928878,1.1299620347582888,23,_13440001481366201,2021-11-04,1604,16,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Daylight,2,1,YMT,vehicle-vehicle,1,798.6340873890878,637.5645873563807,465.38759617616375,502.8594265156904,40506.91835552379,75.822222,Slight,equalorhigherthan2,good,KL,2,Main,70.0,60,5.771894720640296e-05,_13440001481366201,13440001481366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1933709677951643,y,0.0
14680,13.906295245537507,0.49665340162633953,7,_13440001364705203,2021-11-04,1915,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,2,3,KT,vehicle-vehicle,0,725.3783918695494,289.6529330089979,1075.373682100338,1385.7829608649429,21651.08588887788,829.357028561,Slight,equalorhigherthan2,good,KL,3,Secondary,70.0,75,5.771894720640296e-05,_13440001364705203,13440001364705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9866136065053581,n,0.0
14683,10.669645104746454,0.22228427301555112,12,_13440001381554201,2021-11-04,2030,20,Slight,Thursday,weekday,peak,Yes,Clear,Not raining,Good,2,1,CSW,vehicle-vehicle,0,583.3777794374987,220.61141255168332,77.4103069272629,752.9861051567727,41942.77179797288,196.134658,Slight,equalorhigherthan2,good,KL,2,Main,70.0,60,3.847929813760197e-05,_13440001381554201,13440001381554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891370920622045,n,1.0
14685,2.8547433189809253,0.08921072871815391,8,_13440001471618202,2021-11-04,2103,21,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Good,1,1,NTK,single-vehicle,0,239.26867311649625,250.94579337013548,954.8580923083388,1282.4517735067964,19464.306457346796,82.173745,Slight,lessthan2,good,KL,3,Secondary,70.0,50,2.885947360320148e-05,_13440001471618202,13440001471618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35684291487261566,n,0.0
14686,72.39941590813221,0.47319879678517784,80,_13440001196023200,2021-11-04,2306,23,Slight,Thursday,weekday,non-peak,Yes,Clear,Not raining,Good,2,1,SSPO,vehicle-vehicle,1,46.28315395348768,809.885418908196,797.3166623067069,545.9719225228265,75795.50712832376,3900.72552852567,Slight,equalorhigherthan2,good,KL,3,Secondary,70.0,75,6.733877174080345e-05,_13440001196023200,13440001196023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049926988516527,y,0.0
14741,7.378473638425191,0.08783897188601418,24,_13440001306247201,2021-11-06,26,0,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,1,NP,vehicle-vehicle,0,415.4202873897215,579.9465603486137,1104.8885338359116,2842.1410429896664,63071.32231539788,807.555765484,Slight,equalorhigherthan2,good,HKI,0,Main,70.0,120,5.771894720640296e-05,_13440001306247201,13440001306247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074364016010496,n,0.0
14743,12.984152547798683,0.40575476711870884,8,_13440001660792202,2021-11-06,50,0,Serious,Saturday,weekend,non-peak,No,Clear,Not raining,Good,2,1,TY,vehicle-vehicle,1,754.6135509457916,835.5284297811694,454.4793727107191,1372.1034744536607,67082.73688155018,952.1914622405,KSI,equalorhigherthan2,good,NT,0,Main,70.0,120,5.771894720640296e-05,_13440001660792202,13440001660792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230190684748353,y,0.0
