ACC_NO,timeslot_15min,traveldelay_15min_sum,ACC_DATE,ACC_TIME,hour,SEVERITY,day_of_week,daytype,peakhours,IN_20M_JCN,WEATHER,RAIN,ST_LGT,NO_VEH,NO_CSU,collision,psn_distance,fs_distance,am_depot_distance,hos_distance,AADT,PedestrianExposure,ST_LGT_good,Region,FRC_string,SPEED,KPH,edge_degree,AMD,AQU,BGD,BUS,CMF,COM,CUF,GOV,HNC,MUF,PAK,REM,RSF,SCH,TRF,TRH,TRS,UTI,food,heavey_involve,roadwork
15505,traveldelay_15min_t1,31.8407499464105,2021-11-21,1500,15,Slight,Sunday,weekend,non-peak,Yes,Clear,Not raining,Not lit,2,1,vehicle-vehicle,396.7343762595576,59.60755910897827,347.0245668496646,320.0331949308985,31367.53224312275,398.4457244622,bad,KL,Minor,50.0,20,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
15505,traveldelay_15min_t2,16.028316967570667,2021-11-21,1500,15,Slight,Sunday,weekend,non-peak,Yes,Clear,Not raining,Not lit,2,1,vehicle-vehicle,396.7343762595576,59.60755910897827,347.0245668496646,320.0331949308985,31367.53224312275,398.4457244622,bad,KL,Minor,50.0,20,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
15505,traveldelay_15min_t3,14.199690819740916,2021-11-21,1500,15,Slight,Sunday,weekend,non-peak,Yes,Clear,Not raining,Not lit,2,1,vehicle-vehicle,396.7343762595576,59.60755910897827,347.0245668496646,320.0331949308985,31367.53224312275,398.4457244622,bad,KL,Minor,50.0,20,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
15505,traveldelay_15min_t4,12.279518242679938,2021-11-21,1500,15,Slight,Sunday,weekend,non-peak,Yes,Clear,Not raining,Not lit,2,1,vehicle-vehicle,396.7343762595576,59.60755910897827,347.0245668496646,320.0331949308985,31367.53224312275,398.4457244622,bad,KL,Minor,50.0,20,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
15579,traveldelay_15min_t1,1.3414684613765446,2021-11-23,731,7,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,960.211922056294,768.933339825301,2484.4817944741712,486.343458479733,15094.08531839945,1408.33350693593,bad,HKI,Local,70.0,50,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,n,0.0
15579,traveldelay_15min_t2,25.37224256792711,2021-11-23,731,7,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,960.211922056294,768.933339825301,2484.4817944741712,486.343458479733,15094.08531839945,1408.33350693593,bad,HKI,Local,70.0,50,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,n,0.0
15579,traveldelay_15min_t3,19.04812132620307,2021-11-23,731,7,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,960.211922056294,768.933339825301,2484.4817944741712,486.343458479733,15094.08531839945,1408.33350693593,bad,HKI,Local,70.0,50,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,n,0.0
15579,traveldelay_15min_t4,14.087935825742017,2021-11-23,731,7,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Not lit,1,1,vehicle-pedestrian,960.211922056294,768.933339825301,2484.4817944741712,486.343458479733,15094.08531839945,1408.33350693593,bad,HKI,Local,70.0,50,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,n,0.0
15581,traveldelay_15min_t1,20.7572594697374,2021-11-23,1120,11,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,1029.1414154072947,557.5348177064623,2109.478592062386,792.2783957996012,13905.360341103293,1330.2264781068,bad,HKI,Local,70.0,35,7.695859627520394e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15581,traveldelay_15min_t2,26.98164191991063,2021-11-23,1120,11,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,1029.1414154072947,557.5348177064623,2109.478592062386,792.2783957996012,13905.360341103293,1330.2264781068,bad,HKI,Local,70.0,35,7.695859627520394e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15581,traveldelay_15min_t3,28.57910616617082,2021-11-23,1120,11,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,1029.1414154072947,557.5348177064623,2109.478592062386,792.2783957996012,13905.360341103293,1330.2264781068,bad,HKI,Local,70.0,35,7.695859627520394e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15581,traveldelay_15min_t4,30.756105118580884,2021-11-23,1120,11,Slight,Tuesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,1029.1414154072947,557.5348177064623,2109.478592062386,792.2783957996012,13905.360341103293,1330.2264781068,bad,HKI,Local,70.0,35,7.695859627520394e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15595,traveldelay_15min_t1,37.83306737886138,2021-11-23,1823,18,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,2,2,vehicle-vehicle,1719.1848845354732,481.5047311784545,1029.604180488814,604.3408572119405,25330.629401657505,2182.56621566944,good,HKI,Secondary,50.0,60,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15595,traveldelay_15min_t2,26.68135534807711,2021-11-23,1823,18,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,2,2,vehicle-vehicle,1719.1848845354732,481.5047311784545,1029.604180488814,604.3408572119405,25330.629401657505,2182.56621566944,good,HKI,Secondary,50.0,60,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15595,traveldelay_15min_t3,21.916630236743973,2021-11-23,1823,18,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,2,2,vehicle-vehicle,1719.1848845354732,481.5047311784545,1029.604180488814,604.3408572119405,25330.629401657505,2182.56621566944,good,HKI,Secondary,50.0,60,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15595,traveldelay_15min_t4,30.77317582147752,2021-11-23,1823,18,Slight,Tuesday,weekday,peak,No,Clear,Not raining,Good,2,2,vehicle-vehicle,1719.1848845354732,481.5047311784545,1029.604180488814,604.3408572119405,25330.629401657505,2182.56621566944,good,HKI,Secondary,50.0,60,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15615,traveldelay_15min_t1,23.33038632521267,2021-11-24,1035,10,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,365.0431978644808,428.2498553142862,2496.951158706725,594.5128917699682,10352.2039112618,40056.2314452449,bad,HKI,Minor,50.0,20,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,y,0.0
15615,traveldelay_15min_t2,40.763764116796175,2021-11-24,1035,10,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,365.0431978644808,428.2498553142862,2496.951158706725,594.5128917699682,10352.2039112618,40056.2314452449,bad,HKI,Minor,50.0,20,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,y,0.0
15615,traveldelay_15min_t3,85.75070632092259,2021-11-24,1035,10,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,365.0431978644808,428.2498553142862,2496.951158706725,594.5128917699682,10352.2039112618,40056.2314452449,bad,HKI,Minor,50.0,20,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,y,0.0
15615,traveldelay_15min_t4,75.6133282112553,2021-11-24,1035,10,Slight,Wednesday,weekday,non-peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,365.0431978644808,428.2498553142862,2496.951158706725,594.5128917699682,10352.2039112618,40056.2314452449,bad,HKI,Minor,50.0,20,6.733877174080345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,y,0.0
15616,traveldelay_15min_t1,0.7277122898652135,2021-11-24,1036,10,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,4,2,vehicle-vehicle,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,good,KL,Main,70.0,75,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
15616,traveldelay_15min_t2,0.9669645904000708,2021-11-24,1036,10,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,4,2,vehicle-vehicle,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,good,KL,Main,70.0,75,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
15616,traveldelay_15min_t3,1.6139947754657005,2021-11-24,1036,10,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,4,2,vehicle-vehicle,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,good,KL,Main,70.0,75,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
15616,traveldelay_15min_t4,2.4973901806987806,2021-11-24,1036,10,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,4,2,vehicle-vehicle,366.5030001947467,579.8449235458957,384.9849883481702,291.77642575371044,70832.04003980056,797.892790704,good,KL,Main,70.0,75,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,n,0.0
15630,traveldelay_15min_t1,13.612672969551154,2021-11-24,1425,14,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,2,vehicle-vehicle,705.6661483233294,576.4117919295483,1374.2159333044165,797.3536966492508,85528.50677120322,8779.60338901015,good,NT,Secondary,50.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15630,traveldelay_15min_t2,8.60129264608432,2021-11-24,1425,14,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,2,vehicle-vehicle,705.6661483233294,576.4117919295483,1374.2159333044165,797.3536966492508,85528.50677120322,8779.60338901015,good,NT,Secondary,50.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15630,traveldelay_15min_t3,23.929764897497567,2021-11-24,1425,14,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,2,vehicle-vehicle,705.6661483233294,576.4117919295483,1374.2159333044165,797.3536966492508,85528.50677120322,8779.60338901015,good,NT,Secondary,50.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15630,traveldelay_15min_t4,40.70188481271069,2021-11-24,1425,14,Slight,Wednesday,weekday,non-peak,Yes,Clear,Not raining,Daylight,2,2,vehicle-vehicle,705.6661483233294,576.4117919295483,1374.2159333044165,797.3536966492508,85528.50677120322,8779.60338901015,good,NT,Secondary,50.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15642,traveldelay_15min_t1,26.67828390485478,2021-11-24,1844,18,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,915.4744694204726,468.4650261036352,1996.5903246786584,822.0291632026382,67251.54196819672,305.5990654898,good,HKI,Main,50.0,70,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15642,traveldelay_15min_t2,49.28472558830445,2021-11-24,1844,18,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,915.4744694204726,468.4650261036352,1996.5903246786584,822.0291632026382,67251.54196819672,305.5990654898,good,HKI,Main,50.0,70,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15642,traveldelay_15min_t3,24.144068345693004,2021-11-24,1844,18,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,915.4744694204726,468.4650261036352,1996.5903246786584,822.0291632026382,67251.54196819672,305.5990654898,good,HKI,Main,50.0,70,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15642,traveldelay_15min_t4,40.72071302743168,2021-11-24,1844,18,Slight,Wednesday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,915.4744694204726,468.4650261036352,1996.5903246786584,822.0291632026382,67251.54196819672,305.5990654898,good,HKI,Main,50.0,70,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15660,traveldelay_15min_t1,15.3932478543989,2021-11-25,915,9,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,305.51255245967087,420.424434340686,1390.4802971937595,1121.5025240413008,16529.65180877813,1669.1189944787,bad,HKI,Local,50.0,35,4.809912267200247e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,y,0.0
15660,traveldelay_15min_t2,9.390268383455634,2021-11-25,915,9,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,305.51255245967087,420.424434340686,1390.4802971937595,1121.5025240413008,16529.65180877813,1669.1189944787,bad,HKI,Local,50.0,35,4.809912267200247e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,y,0.0
15660,traveldelay_15min_t3,45.42878453463155,2021-11-25,915,9,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,305.51255245967087,420.424434340686,1390.4802971937595,1121.5025240413008,16529.65180877813,1669.1189944787,bad,HKI,Local,50.0,35,4.809912267200247e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,y,0.0
15660,traveldelay_15min_t4,9.35946434320124,2021-11-25,915,9,Slight,Thursday,weekday,peak,No,Clear,Not raining,Not lit,1,1,single-vehicle,305.51255245967087,420.424434340686,1390.4802971937595,1121.5025240413008,16529.65180877813,1669.1189944787,bad,HKI,Local,50.0,35,4.809912267200247e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,y,0.0
15671,traveldelay_15min_t1,0.8853488960210393,2021-11-25,1748,17,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Daylight,1,1,single-vehicle,82.88936168660572,414.9050457300797,360.46209997926377,67.68775478137981,26465.06078496244,3331.25639772566,good,KL,Secondary,70.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15671,traveldelay_15min_t2,4.195825742705329,2021-11-25,1748,17,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Daylight,1,1,single-vehicle,82.88936168660572,414.9050457300797,360.46209997926377,67.68775478137981,26465.06078496244,3331.25639772566,good,KL,Secondary,70.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15671,traveldelay_15min_t3,8.043348998095055,2021-11-25,1748,17,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Daylight,1,1,single-vehicle,82.88936168660572,414.9050457300797,360.46209997926377,67.68775478137981,26465.06078496244,3331.25639772566,good,KL,Secondary,70.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15671,traveldelay_15min_t4,14.845475256973874,2021-11-25,1748,17,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Daylight,1,1,single-vehicle,82.88936168660572,414.9050457300797,360.46209997926377,67.68775478137981,26465.06078496244,3331.25639772566,good,KL,Secondary,70.0,75,4.809912267200247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15675,traveldelay_15min_t1,3.6962660044937823,2021-11-25,1947,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,1,1,single-vehicle,565.2553343140673,385.8933696040463,1642.7261099873565,1045.670943385972,19297.33257178557,3196.2390559443,good,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15675,traveldelay_15min_t2,23.04360772102965,2021-11-25,1947,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,1,1,single-vehicle,565.2553343140673,385.8933696040463,1642.7261099873565,1045.670943385972,19297.33257178557,3196.2390559443,good,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15675,traveldelay_15min_t3,19.588589828713086,2021-11-25,1947,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,1,1,single-vehicle,565.2553343140673,385.8933696040463,1642.7261099873565,1045.670943385972,19297.33257178557,3196.2390559443,good,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15675,traveldelay_15min_t4,1.1621304048030905,2021-11-25,1947,19,Slight,Thursday,weekday,peak,No,Clear,Not raining,Good,1,1,single-vehicle,565.2553343140673,385.8933696040463,1642.7261099873565,1045.670943385972,19297.33257178557,3196.2390559443,good,HKI,Main,50.0,60,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,y,0.0
15680,traveldelay_15min_t1,8.83879343460908,2021-11-25,2147,21,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Good,3,1,vehicle-vehicle,719.6492811998902,793.1465715747215,2268.0451188061525,520.1368145821876,11926.383615806102,3541.6474071707,good,HKI,Local,50.0,45,3.847929813760197e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15680,traveldelay_15min_t2,20.36881884511592,2021-11-25,2147,21,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Good,3,1,vehicle-vehicle,719.6492811998902,793.1465715747215,2268.0451188061525,520.1368145821876,11926.383615806102,3541.6474071707,good,HKI,Local,50.0,45,3.847929813760197e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15680,traveldelay_15min_t3,34.01410102818374,2021-11-25,2147,21,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Good,3,1,vehicle-vehicle,719.6492811998902,793.1465715747215,2268.0451188061525,520.1368145821876,11926.383615806102,3541.6474071707,good,HKI,Local,50.0,45,3.847929813760197e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15680,traveldelay_15min_t4,9.179156133944794,2021-11-25,2147,21,Slight,Thursday,weekday,non-peak,No,Clear,Not raining,Good,3,1,vehicle-vehicle,719.6492811998902,793.1465715747215,2268.0451188061525,520.1368145821876,11926.383615806102,3541.6474071707,good,HKI,Local,50.0,45,3.847929813760197e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15706,traveldelay_15min_t1,57.37377105590611,2021-11-26,1745,17,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1112.2133581417372,903.600202275936,2434.3998724983785,248.2805312266308,60948.42297847732,14908.8918679084,bad,HKI,Main,70.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15706,traveldelay_15min_t2,58.216906812868565,2021-11-26,1745,17,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1112.2133581417372,903.600202275936,2434.3998724983785,248.2805312266308,60948.42297847732,14908.8918679084,bad,HKI,Main,70.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15706,traveldelay_15min_t3,25.24485419498055,2021-11-26,1745,17,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1112.2133581417372,903.600202275936,2434.3998724983785,248.2805312266308,60948.42297847732,14908.8918679084,bad,HKI,Main,70.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15706,traveldelay_15min_t4,38.46736040550066,2021-11-26,1745,17,Slight,Friday,weekday,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1112.2133581417372,903.600202275936,2434.3998724983785,248.2805312266308,60948.42297847732,14908.8918679084,bad,HKI,Main,70.0,75,5.771894720640296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,n,0.0
15718,traveldelay_15min_t1,18.93631237190539,2021-11-26,2012,20,Slight,Friday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1072.3147526239482,531.4198700375563,526.3154115115502,825.1956208796654,15487.032462204988,18226.1573973463,good,NT,Secondary,50.0,60,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
15718,traveldelay_15min_t2,30.711949471874377,2021-11-26,2012,20,Slight,Friday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1072.3147526239482,531.4198700375563,526.3154115115502,825.1956208796654,15487.032462204988,18226.1573973463,good,NT,Secondary,50.0,60,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
15718,traveldelay_15min_t3,10.734207473077424,2021-11-26,2012,20,Slight,Friday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1072.3147526239482,531.4198700375563,526.3154115115502,825.1956208796654,15487.032462204988,18226.1573973463,good,NT,Secondary,50.0,60,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
15718,traveldelay_15min_t4,13.29682952190897,2021-11-26,2012,20,Slight,Friday,weekday,peak,No,Clear,Not raining,Good,2,1,vehicle-vehicle,1072.3147526239482,531.4198700375563,526.3154115115502,825.1956208796654,15487.032462204988,18226.1573973463,good,NT,Secondary,50.0,60,7.695859627520394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
15742,traveldelay_15min_t1,39.16415710351223,2021-11-27,1128,11,Slight,Saturday,weekend,non-peak,No,Clear,Not raining,Not lit,2,1,vehicle-vehicle,1465.00976862783,246.957654074619,792.8742456254628,733.0492219089982,66901.66151881548,65.12963,bad,HKI,Main,70.0,100,3.847929813760197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,n,0.0
